uniprot_id,features
Q8WUI4,-0.122195 -0.568972 -0.319981 0.284752 -0.232026 0.092454 -0.170711 -0.281165 0.175835 -0.256886 -0.268985 -0.618952 0.622920 -0.392377 -0.290718 -0.250891 -0.459751 -0.271547 -0.636963 0.317067 -0.258499 0.347577 -0.368030 0.301576 -0.205162 -0.329364 -0.327082 -0.276953 0.382232 -0.419674 -0.294985 0.532361 -0.231694 -0.332610 -0.335672 0.752009 0.328532 0.271983 -0.087367 0.316842 0.367411 -0.246036 -0.072862 -0.770782 -0.319581 -0.281290 -0.221478 0.385421 -0.442285 -0.349428 -0.387989 0.321796 -0.595813 0.098134 0.199032 0.182760 -0.344850 -0.254950 -0.062491 0.291855 -0.407999 -0.236982 -0.502255 -0.257587
Q8WUM9,-0.498096 -0.278792 0.267357 -0.277030 -0.481917 0.386873 -0.511912 0.266339 0.528678 -0.490057 0.261217 -0.381261 0.456593 0.290391 0.280188 0.266865 -0.450289 0.280707 0.001885 -0.240020 0.272052 -0.246619 -0.470465 -0.300874 -0.552598 0.283660 -0.222496 0.012596 0.537066 -0.545750 0.283794 0.448172 0.274986 0.314424 0.001649 0.528498 -0.270361 -0.303093 0.300218 -0.298846 -0.280367 0.295310 0.511865 -0.464691 -0.551773 0.300563 0.274361 -0.291291 -0.447784 0.279760 -0.271408 -0.256321 -0.288269 0.522675 0.508053 0.539486 0.238130 0.290988 -0.513913 -0.270372 -0.347441 0.259217 -0.326252 -0.470039
Q8WWG9,-0.233126 0.006086 0.285568 -0.294006 -0.341792 0.032884 -0.292703 0.283869 0.291598 -0.247776 0.294727 -0.042655 0.167602 0.291206 0.303976 0.276262 -0.167912 0.310308 0.185895 -0.274642 0.307423 -0.306838 -0.132706 -0.287761 -0.336453 0.285838 0.024848 0.238520 0.320778 -0.337431 0.305624 0.182565 0.276722 0.320408 0.192009 0.146556 -0.297268 -0.304775 0.301266 -0.300795 -0.284709 0.284438 0.330715 -0.123008 -0.115856 0.300106 0.267901 -0.286715 -0.217339 0.274476 0.060472 -0.252388 0.016819 0.334034 0.242378 0.324591 0.271848 0.297111 -0.283937 -0.309159 -0.115017 0.280676 -0.022442 -0.281758
Q8WWI5,-0.431658 -0.117298 0.270042 -0.286069 -0.417895 0.189745 -0.388627 0.276544 0.446738 -0.375746 0.271777 -0.217524 0.316186 0.296987 0.292331 0.277084 -0.287274 0.295029 0.118046 -0.270124 0.281603 -0.248863 -0.340810 -0.289634 -0.456546 0.294324 -0.054474 0.088519 0.452396 -0.409040 0.300721 0.303913 0.276690 0.329350 0.081118 0.369294 -0.272107 -0.300202 0.296897 -0.281729 -0.287478 0.294456 0.462353 -0.260136 -0.335524 0.303622 0.257453 -0.292826 -0.340999 0.283156 -0.125629 -0.262007 -0.144639 0.450861 0.434252 0.440132 0.272262 0.296133 -0.425032 -0.277355 -0.242295 0.266863 -0.167468 -0.369477
Q8WWT9,-0.489445 -0.255829 0.269653 -0.275495 -0.466641 0.365771 -0.494623 0.265358 0.544286 -0.466544 0.261974 -0.333882 0.455166 0.292955 0.287989 0.272680 -0.425333 0.287680 0.022908 -0.242119 0.268077 -0.239159 -0.434655 -0.300093 -0.545569 0.284556 -0.204952 0.023139 0.549849 -0.520990 0.288939 0.434995 0.276914 0.322130 0.021835 0.488981 -0.266984 -0.296260 0.300209 -0.296982 -0.278275 0.296420 0.516708 -0.431778 -0.501342 0.305989 0.268788 -0.291172 -0.418574 0.284034 -0.233430 -0.249066 -0.263627 0.545289 0.518460 0.532738 0.251695 0.296304 -0.506291 -0.262741 -0.313358 0.265498 -0.300982 -0.448375
Q8WWZ7,-0.510770 -0.304072 0.275372 -0.282678 -0.483596 0.420101 -0.528347 0.272682 0.545789 -0.493135 0.264603 -0.372174 0.466812 0.300814 0.292484 0.272359 -0.478740 0.287568 -0.000724 -0.246991 0.281706 -0.253223 -0.474939 -0.312028 -0.569508 0.293205 -0.264442 0.003993 0.553552 -0.544135 0.293973 0.452785 0.281952 0.327490 -0.003312 0.542395 -0.276501 -0.302786 0.304631 -0.301296 -0.288519 0.301426 0.523358 -0.471030 -0.565111 0.308883 0.276022 -0.293324 -0.434867 0.289144 -0.247742 -0.260803 -0.309188 0.563357 0.526915 0.543551 0.256576 0.299852 -0.536876 -0.280675 -0.371201 0.267718 -0.347967 -0.476129
Q8WXA8,-0.399796 -0.076016 0.278792 -0.293109 -0.414958 0.051232 -0.301756 0.291286 0.350500 -0.337390 0.281340 -0.177345 0.209597 0.301317 0.309510 0.284269 -0.240636 0.310318 0.156204 -0.286641 0.303364 -0.273406 -0.338961 -0.292086 -0.426500 0.298683 0.077137 0.200882 0.424565 -0.390083 0.308216 0.229959 0.273250 0.333762 0.129951 0.278433 -0.289821 -0.317355 0.291485 -0.284829 -0.287827 0.294230 0.425990 -0.163200 -0.225955 0.306658 0.271805 -0.280836 -0.329018 0.277617 -0.000629 -0.244248 -0.045379 0.406949 0.359048 0.384306 0.284906 0.302085 -0.359109 -0.304151 -0.203391 0.276539 -0.081346 -0.342296
Q8WY41,-0.381051 -0.176496 0.282368 -0.297622 -0.408666 0.279858 -0.448520 0.280170 0.453232 -0.379313 0.282456 -0.265654 0.339244 0.296404 0.296986 0.280100 -0.343330 0.300848 0.087859 -0.260093 0.285629 -0.282077 -0.322303 -0.312016 -0.452245 0.290135 -0.183653 0.091635 0.446830 -0.448832 0.296926 0.339548 0.285324 0.324306 0.080658 0.359828 -0.283911 -0.303274 0.312519 -0.305094 -0.291221 0.301251 0.444970 -0.360930 -0.390211 0.310631 0.271388 -0.312378 -0.323134 0.282772 -0.175035 -0.275202 -0.175934 0.455852 0.404181 0.429363 0.256867 0.298184 -0.428835 -0.288902 -0.253102 0.286377 -0.237826 -0.347022
Q8WYK2,-0.466782 -0.330700 0.062842 -0.077159 -0.358942 0.199089 -0.446957 0.122706 0.231844 -0.456027 0.078620 -0.399917 0.236235 0.101413 0.109205 0.079179 -0.262750 0.114922 -0.148673 -0.112721 0.129508 -0.119032 -0.433266 -0.084865 -0.382640 0.131266 -0.100427 -0.020890 0.389113 -0.379157 0.120344 0.611944 0.072517 0.103144 -0.087995 0.560025 -0.076050 -0.132195 0.164373 -0.137200 -0.062634 0.100095 0.247709 -0.414536 -0.131899 0.105933 0.118179 -0.068228 -0.429260 0.070777 -0.236120 0.002096 -0.307210 0.158268 0.307481 0.414790 0.048786 0.092746 -0.258861 -0.119011 -0.331806 0.098332 -0.435491 -0.391010
Q92482,-0.434331 -0.185787 0.261064 -0.262900 -0.435207 0.308468 -0.430424 0.263659 0.492621 -0.418155 0.257838 -0.287511 0.408965 0.289143 0.281972 0.266993 -0.363361 0.279655 0.045176 -0.243809 0.263780 -0.233257 -0.364792 -0.291326 -0.503025 0.280695 -0.160061 0.023443 0.505561 -0.454702 0.281679 0.388251 0.270341 0.314158 0.024310 0.405095 -0.265050 -0.285374 0.289896 -0.291936 -0.280211 0.288652 0.473072 -0.350487 -0.468506 0.297698 0.253213 -0.289490 -0.354377 0.279231 -0.196620 -0.260476 -0.228503 0.498186 0.461609 0.467210 0.245327 0.290605 -0.435719 -0.259549 -0.272856 0.256628 -0.248231 -0.400562
Q92504,-0.427834 -0.230165 0.269236 -0.295149 -0.435401 0.294472 -0.449803 0.269049 0.428601 -0.406472 0.264015 -0.324985 0.348959 0.284568 0.280608 0.272826 -0.390365 0.282148 0.025913 -0.259728 0.276264 -0.269509 -0.433182 -0.307931 -0.489036 0.275213 -0.223630 0.053136 0.458869 -0.482288 0.287415 0.322286 0.275389 0.306413 0.016113 0.432838 -0.285288 -0.306075 0.298145 -0.296147 -0.298990 0.293981 0.444971 -0.416814 -0.435872 0.294584 0.275335 -0.300274 -0.386678 0.269230 -0.204136 -0.290856 -0.230315 0.433331 0.423478 0.430227 0.239388 0.291697 -0.446206 -0.293455 -0.294179 0.267974 -0.234018 -0.410511
Q92570,-0.490319 -0.264836 0.286158 -0.305972 -0.467481 0.319891 -0.502557 0.285426 0.479992 -0.452878 0.280206 -0.344287 0.418340 0.304468 0.299230 0.289287 -0.416022 0.299368 0.040259 -0.267168 0.287529 -0.280485 -0.450246 -0.323737 -0.531197 0.295094 -0.216781 0.029796 0.494838 -0.512596 0.300288 0.395490 0.288177 0.332343 0.010243 0.438111 -0.301092 -0.317595 0.318712 -0.319202 -0.307400 0.309422 0.484561 -0.412623 -0.472324 0.320268 0.286229 -0.312094 -0.412111 0.295227 -0.224931 -0.288602 -0.243851 0.511798 0.467481 0.530217 0.266049 0.311922 -0.502936 -0.299885 -0.314206 0.284468 -0.295611 -0.430814
Q92598,0.823328 0.649347 -0.064766 0.092155 0.561883 -0.345483 0.534444 -0.106437 -0.368345 0.628618 -0.073488 0.622679 -0.547923 -0.119617 -0.124427 -0.066583 0.834901 -0.075940 0.336647 0.137632 -0.133878 0.116466 0.629650 0.168692 0.525660 -0.064279 0.514852 0.466801 -0.295558 0.633700 -0.148738 -0.921917 -0.020322 -0.190171 0.453852 -0.220264 0.143499 0.153169 0.013379 0.200709 0.075107 -0.115693 -0.433866 0.305327 0.389909 -0.128972 0.010761 0.097094 0.583108 -0.049055 0.353580 0.047204 0.524496 -0.689917 -0.550812 -0.846765 -0.130540 -0.077666 0.679100 0.127589 0.520124 -0.039559 0.573973 0.776005
Q92626,-0.313008 -0.095686 0.287882 -0.330702 -0.328127 0.118154 -0.344656 0.291200 0.343939 -0.245502 0.286955 -0.162632 0.189011 0.302303 0.309364 0.298907 -0.207104 0.321181 0.147252 -0.288377 0.299253 -0.294933 -0.217569 -0.331330 -0.401683 0.299961 -0.042775 0.152473 0.316857 -0.326182 0.303179 0.175010 0.278205 0.331933 0.141929 0.169725 -0.310400 -0.319677 0.322840 -0.327522 -0.327655 0.308177 0.364020 -0.238569 -0.225893 0.322041 0.291058 -0.325432 -0.258247 0.290834 -0.061773 -0.339340 -0.065344 0.324595 0.278813 0.363916 0.283740 0.305538 -0.365561 -0.318650 -0.123833 0.294505 -0.159108 -0.223115
Q92731,1.726362 1.194319 -0.399341 0.348174 1.430703 -1.985910 1.359074 -0.380557 -2.411487 1.447109 -0.324003 0.561029 -1.913072 -0.441668 -0.535053 -0.449892 1.673588 -0.379652 -0.023825 0.241882 -0.401124 0.058243 1.098984 0.416791 1.799324 -0.535014 0.674255 0.325537 -1.911054 1.418776 -0.454038 -1.837391 -0.329699 -0.627728 0.256436 -1.574965 0.363738 0.314389 -0.402697 0.375372 0.279430 -0.486769 -1.867447 1.377122 1.501084 -0.575010 -0.279906 0.333246 1.555672 -0.514283 1.148609 0.048491 1.168465 -2.094971 -1.982535 -1.471557 -0.601978 -0.403997 1.562969 0.312997 1.260394 -0.359177 1.542173 1.138882
Q92736,0.032164 0.507555 0.249707 -0.233663 -0.140652 -0.077841 -0.109058 0.245370 0.253811 -0.128593 0.283256 0.318116 -0.050980 0.255336 0.289762 0.262816 0.136695 0.283079 0.303994 -0.293525 0.249453 -0.236311 0.301389 -0.205096 -0.125254 0.262503 0.336710 0.231678 0.179689 -0.010014 0.291675 0.131070 0.259938 0.278367 0.340262 -0.099342 -0.246422 -0.224916 0.239321 -0.249777 -0.265498 0.243583 0.189602 0.271419 0.200493 0.232965 0.233455 -0.268980 0.018311 0.277262 0.138576 -0.233391 0.331060 0.145757 0.168681 0.106222 0.283414 0.233702 0.032972 -0.258491 0.249549 0.265792 0.409131 -0.148404
Q92753,-0.365770 -0.227847 0.270607 -0.301359 -0.428830 0.281996 -0.422647 0.275207 0.310656 -0.397925 0.259512 -0.410115 0.325835 0.269564 0.266372 0.274064 -0.371639 0.287116 -0.031026 -0.286596 0.291733 -0.323091 -0.417183 -0.292764 -0.402852 0.296024 -0.244594 0.023727 0.339983 -0.435672 0.277666 0.300591 0.283157 0.268219 0.017433 0.386648 -0.293628 -0.298025 0.322550 -0.301378 -0.312300 0.278680 0.347271 -0.410397 -0.473071 0.280415 0.284783 -0.303098 -0.323808 0.268814 -0.179978 -0.329320 -0.208627 0.324208 0.372714 0.334058 0.250773 0.286152 -0.412768 -0.321692 -0.245664 0.279165 -0.294008 -0.405670
Q92769,2.459369 1.401285 -0.795255 0.788301 1.561444 -2.638092 2.054281 -0.709806 -2.090856 2.033586 -0.612494 1.245413 -1.342810 -1.028350 -0.901452 -0.677195 1.494049 -0.728391 -0.355049 0.557011 -0.758426 0.734904 1.765931 0.885426 2.189127 -0.974459 1.390746 0.458556 -1.638784 2.051933 -0.867558 -1.634682 -0.594347 -0.979472 0.766622 -1.042526 0.833577 0.749326 -0.460154 0.968248 0.924138 -0.817898 -2.033656 1.281027 2.038914 -0.894574 -0.614409 0.961715 1.916759 -0.910958 1.780165 0.558129 1.146718 -1.933591 -1.983477 -1.643264 -0.966596 -0.712353 2.443764 0.754179 1.781234 -0.519839 1.777205 1.644784
Q92772,-0.476831 -0.309897 0.204395 -0.229457 -0.434720 0.340084 -0.483873 0.197957 0.432124 -0.458056 0.195990 -0.399311 0.364733 0.231933 0.220982 0.197149 -0.427925 0.223189 -0.045080 -0.182151 0.210620 -0.200550 -0.459520 -0.244206 -0.487334 0.225661 -0.259406 -0.035294 0.478577 -0.525420 0.220191 0.333372 0.213389 0.252979 -0.049515 0.453671 -0.217086 -0.241596 0.246925 -0.244775 -0.227279 0.227052 0.434329 -0.469715 -0.561389 0.240251 0.207254 -0.238500 -0.407498 0.208472 -0.310392 -0.198460 -0.299813 0.429683 0.408049 0.470704 0.166301 0.231140 -0.471754 -0.227091 -0.378767 0.195806 -0.323103 -0.451410
Q92781,-0.148662 0.027699 0.365535 -0.457399 -0.298762 -0.105570 -0.274747 0.369034 0.147725 -0.183148 0.354454 -0.098054 0.020180 0.358293 0.376129 0.379540 -0.091228 0.391801 0.229369 -0.411241 0.370907 -0.436069 -0.110335 -0.428030 -0.289378 0.368845 0.030547 0.220373 0.125721 -0.240592 0.373621 -0.039121 0.353518 0.388071 0.208690 -0.005095 -0.431081 -0.396602 0.387671 -0.417947 -0.441859 0.389435 0.271658 -0.096027 -0.085516 0.382897 0.366923 -0.420939 -0.130783 0.364566 0.080383 -0.489660 0.036446 0.198425 0.162969 0.139339 0.386858 0.391544 -0.304377 -0.452403 -0.067637 0.394742 -0.056996 -0.147550
Q92800,-0.417602 -0.193647 0.281924 -0.305740 -0.427839 0.247978 -0.445119 0.283599 0.416725 -0.389360 0.278134 -0.322041 0.353887 0.299103 0.294148 0.287418 -0.360318 0.300553 0.048567 -0.271662 0.283058 -0.283518 -0.369248 -0.318752 -0.488001 0.290034 -0.150906 0.064287 0.428224 -0.446904 0.296931 0.312635 0.281860 0.324327 0.061729 0.382064 -0.301345 -0.314478 0.319278 -0.317835 -0.304785 0.310222 0.427404 -0.351044 -0.433463 0.311928 0.287423 -0.308523 -0.355148 0.290294 -0.166293 -0.298227 -0.200669 0.458067 0.416005 0.461876 0.262043 0.310239 -0.453387 -0.301637 -0.265924 0.286995 -0.253838 -0.383742
Q92806,-0.402725 -0.108877 0.291637 -0.311557 -0.418694 0.163742 -0.395438 0.291317 0.380330 -0.355206 0.284853 -0.214890 0.262579 0.314679 0.311188 0.297194 -0.272255 0.307706 0.102575 -0.297457 0.294957 -0.297559 -0.350901 -0.322603 -0.461902 0.305251 -0.073368 0.099180 0.380072 -0.410332 0.312424 0.263016 0.289089 0.339991 0.093499 0.288292 -0.311203 -0.321981 0.307555 -0.327437 -0.312681 0.317233 0.411448 -0.272351 -0.354372 0.321932 0.281330 -0.314404 -0.304583 0.297985 -0.095538 -0.298234 -0.153182 0.423618 0.386691 0.417749 0.283530 0.311127 -0.437555 -0.320313 -0.205908 0.291651 -0.167199 -0.336970
Q92820,-0.209680 0.066539 0.316329 -0.340047 -0.257570 0.109681 -0.243679 0.304568 0.328288 -0.116694 0.301628 -0.046333 0.122193 0.294228 0.316845 0.313364 -0.108033 0.317843 0.224948 -0.304538 0.285498 -0.287868 -0.066919 -0.322836 -0.279461 0.309640 0.047156 0.164904 0.234106 -0.171596 0.306595 0.058931 0.298696 0.331605 0.210123 0.139584 -0.310762 -0.309636 0.311994 -0.316934 -0.324078 0.318697 0.346410 -0.115583 -0.163638 0.315189 0.294678 -0.339136 -0.149249 0.322454 0.011155 -0.341204 0.109015 0.283828 0.249069 0.279241 0.325392 0.300210 -0.291378 -0.334620 -0.048808 0.313270 -0.101124 -0.145424
Q92843,-0.447826 -0.218756 0.246602 -0.260715 -0.448722 0.371393 -0.471438 0.261414 0.474430 -0.416740 0.259270 -0.346020 0.436677 0.283786 0.271521 0.253850 -0.364829 0.266846 0.007422 -0.237694 0.260612 -0.230895 -0.395531 -0.278685 -0.481089 0.260648 -0.196053 0.005425 0.502827 -0.441668 0.273982 0.440721 0.268231 0.295815 -0.000927 0.491174 -0.254323 -0.279898 0.286992 -0.278704 -0.262313 0.273891 0.463644 -0.386106 -0.427562 0.281464 0.260942 -0.266056 -0.338105 0.262080 -0.212500 -0.237883 -0.231535 0.472445 0.466726 0.525435 0.227813 0.264907 -0.451109 -0.256269 -0.296383 0.252585 -0.279894 -0.439216
Q92887,-0.196260 0.178041 0.221879 -0.115237 -0.151453 0.262080 -0.151211 0.217907 0.503460 -0.110618 0.242027 0.201529 0.304337 0.268815 0.258029 0.213875 -0.063177 0.200919 0.192174 -0.200674 0.198904 -0.101083 0.101732 -0.174931 -0.298320 0.223167 0.187577 0.061579 0.367752 -0.050921 0.253802 0.337708 0.271339 0.264576 0.190430 0.340964 -0.174129 -0.172221 0.187883 -0.181984 -0.173264 0.231877 0.322574 0.110677 -0.132397 0.225330 0.206645 -0.205111 -0.016851 0.269340 0.136547 -0.113296 0.257193 0.461177 0.461394 0.353259 0.276431 0.219939 -0.074762 -0.152976 0.181521 0.196752 0.177199 -0.167945
Q92918,0.321744 0.341485 0.053661 -0.111033 0.149824 -0.302120 0.211526 0.049737 0.083971 0.292147 0.110929 0.374862 -0.283967 0.052387 0.097632 0.059536 0.435183 0.152097 0.331123 -0.051001 0.146502 -0.120688 0.300908 -0.090148 0.048089 0.131462 0.359641 0.444073 -0.004376 0.196347 0.113405 -0.297216 0.111645 0.083646 0.359137 -0.214510 -0.054773 -0.079520 0.182613 -0.061381 -0.156021 0.068059 -0.049056 0.039521 0.234709 0.110456 0.089192 -0.115902 0.284963 0.045018 0.181494 -0.127144 0.385870 -0.251890 -0.348959 -0.241333 0.024219 0.091021 0.180909 -0.091445 0.232098 0.085348 0.178451 0.435336
Q92934,0.731002 1.043512 -0.203562 0.308490 0.708489 -0.795593 0.844139 -0.180563 -0.761683 0.552759 -0.036279 0.732833 -0.386855 -0.094045 -0.082613 -0.236457 1.149863 -0.174381 0.029422 0.092919 -0.140170 -0.138424 0.617811 0.228484 0.834187 -0.192434 0.323614 -0.047954 -0.540846 0.971154 -0.102609 -0.361305 -0.166507 -0.182163 -0.055980 -1.006422 0.202168 0.199957 -0.237277 0.258052 0.178561 -0.214547 -0.480193 1.063500 0.570888 -0.290960 -0.277209 0.188575 1.030907 -0.263461 0.399816 0.105448 0.473233 -0.668123 -0.710580 -0.750214 -0.262337 -0.195029 0.768205 0.191983 0.638867 -0.167205 0.904635 0.488476
Q92945,-0.104471 -0.205222 0.081027 -0.070454 -0.187044 0.215512 -0.409100 0.076798 0.022740 -0.347833 -0.009595 -0.335181 -0.200593 0.025293 0.014395 0.126932 -0.137354 -0.000582 0.071399 -0.055338 0.058543 0.032116 -0.247593 -0.098702 -0.291316 0.113524 -0.002893 -0.040376 0.104411 -0.198447 0.018644 0.134325 0.066507 0.008903 -0.079716 0.476781 -0.063261 -0.081387 0.042469 -0.100735 -0.069697 0.054719 0.032989 -0.230786 -0.074435 0.048982 0.169890 -0.055208 -0.199335 0.102378 -0.116592 -0.036455 -0.115214 -0.050775 0.087979 0.058611 0.008489 0.006506 -0.235983 -0.065792 -0.102438 0.076549 -0.088996 -0.112135
Q92952,-0.530613 -0.337487 0.274699 -0.286717 -0.502867 0.425639 -0.533481 0.270777 0.563796 -0.495336 0.268984 -0.393783 0.505292 0.297058 0.289739 0.273494 -0.485987 0.287967 -0.000871 -0.247718 0.277465 -0.249512 -0.480375 -0.307556 -0.587046 0.283176 -0.259235 -0.004184 0.570297 -0.561306 0.289199 0.470748 0.282843 0.325342 -0.009036 0.548230 -0.276610 -0.299757 0.309142 -0.304749 -0.293886 0.295703 0.530409 -0.488974 -0.563846 0.306756 0.274707 -0.295037 -0.473338 0.287134 -0.278961 -0.256534 -0.307087 0.562682 0.527622 0.587134 0.248541 0.298222 -0.553923 -0.276217 -0.369728 0.268355 -0.341659 -0.477354
Q92953,-0.102240 0.112391 0.279786 -0.315737 -0.270448 -0.203780 -0.166567 0.282642 0.168427 -0.121979 0.301946 0.104886 0.035449 0.283615 0.306792 0.280255 -0.008781 0.315178 0.297937 -0.297356 0.312765 -0.336018 -0.058215 -0.294675 -0.244598 0.281180 0.176018 0.315831 0.161675 -0.233788 0.312176 0.039782 0.271352 0.325169 0.264556 -0.121254 -0.312431 -0.323648 0.291425 -0.314787 -0.292660 0.287234 0.230114 0.030173 0.032900 0.297395 0.258815 -0.293206 -0.119147 0.278458 0.186914 -0.286995 0.164378 0.229795 0.106767 0.215636 0.283278 0.305974 -0.183972 -0.337237 0.002320 0.294075 0.077937 -0.141774
Q92959,-0.488111 -0.255907 0.257331 -0.269816 -0.461439 0.379865 -0.490306 0.256086 0.547411 -0.447374 0.255715 -0.342789 0.432566 0.285208 0.281294 0.263345 -0.428459 0.281060 0.029935 -0.231614 0.271523 -0.232590 -0.428969 -0.295315 -0.542659 0.279982 -0.193125 0.030907 0.541175 -0.517511 0.281582 0.423598 0.267323 0.316131 0.038055 0.480282 -0.258882 -0.294749 0.294822 -0.289692 -0.272357 0.285481 0.508133 -0.443057 -0.504351 0.296532 0.263791 -0.286081 -0.409521 0.270966 -0.253309 -0.242824 -0.239842 0.522218 0.485461 0.531686 0.237443 0.287441 -0.503904 -0.261620 -0.331210 0.250534 -0.320102 -0.429693
Q93050,-0.150825 0.122186 0.148270 -0.027874 -0.191631 0.360004 -0.164857 0.149161 0.381308 -0.109110 0.154324 0.045482 0.119632 0.162612 0.166535 0.170747 -0.246599 0.135251 0.028430 -0.126596 0.129173 -0.003003 0.049087 -0.124264 -0.330200 0.195871 0.203992 -0.009497 0.380273 -0.007716 0.152771 0.191894 0.200187 0.165776 0.283151 0.562803 -0.124164 -0.118502 0.099600 -0.096256 -0.109841 0.150055 0.225090 0.113107 -0.327341 0.135028 0.185138 -0.152717 -0.051297 0.238631 0.015469 -0.015825 0.375785 0.289878 0.310291 0.208385 0.172276 0.141968 -0.068807 -0.067797 0.243036 0.142015 0.161658 -0.110131
Q93088,-0.393516 -0.175205 0.296765 -0.332580 -0.418132 0.205742 -0.447996 0.296624 0.382233 -0.368680 0.277557 -0.303984 0.263236 0.307378 0.301410 0.302476 -0.341358 0.304719 0.101262 -0.284880 0.298104 -0.295157 -0.343241 -0.340418 -0.470282 0.302097 -0.141648 0.065301 0.377781 -0.448400 0.305383 0.255634 0.292842 0.331025 0.090264 0.354048 -0.323713 -0.326405 0.314765 -0.330937 -0.324630 0.317891 0.420611 -0.332139 -0.367576 0.320100 0.299497 -0.326492 -0.321233 0.308244 -0.124488 -0.317002 -0.136278 0.405346 0.365163 0.412445 0.282205 0.312093 -0.455742 -0.322278 -0.225906 0.299349 -0.231591 -0.340428
Q969G3,-0.076765 -0.059340 -0.029616 0.094999 -0.216320 0.163063 -0.189054 -0.021907 -0.091882 -0.241400 -0.038100 -0.253650 0.221145 -0.081583 -0.056386 -0.006143 -0.121166 -0.009393 -0.328011 -0.003857 -0.044300 -0.036045 -0.231684 0.131823 -0.110549 -0.066826 -0.207558 -0.086303 0.258018 -0.289236 -0.057405 0.308341 -0.021756 -0.100577 0.086080 0.313751 0.055637 0.032328 0.057431 0.058696 0.066523 -0.066728 -0.079274 -0.388046 -0.125253 -0.119422 -0.022238 0.074370 -0.319644 -0.081493 -0.259188 0.045960 -0.323540 -0.078631 0.039596 0.040384 -0.135356 -0.084407 0.092009 0.054752 -0.034121 -0.036479 -0.104876 -0.339069
Q969G6,-0.479798 -0.249724 0.272448 -0.264856 -0.458278 0.384456 -0.474817 0.270352 0.560307 -0.423624 0.263758 -0.316808 0.507884 0.286550 0.280551 0.276589 -0.400719 0.281286 0.025995 -0.232631 0.271339 -0.233485 -0.400751 -0.283443 -0.530247 0.280863 -0.194185 0.029248 0.564872 -0.513529 0.276524 0.414611 0.278949 0.310598 0.010319 0.486388 -0.263070 -0.284923 0.295367 -0.278895 -0.264463 0.287109 0.512314 -0.373423 -0.492507 0.301437 0.272347 -0.280964 -0.396040 0.282366 -0.240995 -0.236219 -0.225811 0.542349 0.497230 0.533987 0.253373 0.290284 -0.473914 -0.258432 -0.287699 0.249607 -0.289298 -0.432032
